,merchant_token,merchant_name,product_asin,product_name,product_average_review,review_user,review_rating,review_title,review_date,review_verified,review_content,review_helpful_vote
75409,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF7WNFQJXVVUX3JYXTLOMXEQXZ3A,5,Works with Samsung DEX,2020-04-27,True,This is a great usb to video adapter hub. It works with my S9 to present at work and connect to a PC monitor for better email.,
75410,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGPZMNVA52KNZMA2KEIBJ74EUAUA,5,"the decision is easy Anker, never been disappointed",2018-04-11,True,"IF I have a choice and there is an Anker product , the decision is easy Anker , never been disappointed 

Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro / mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",
75411,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFEE52OYIP4MMFH4OPTEJVZ4FTNA,5,Extra Ports at Minimal Cost,2019-07-26,True,"I was in need of a small USB 3.0 hub for my MacBook Air and this unit ""fit the bill"". I now have the extra ports in a small compact device that allows connection of multiple ""got to have"" devices when on the road.",
75412,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEHIO2WUNYUFJ73YQTLDAK7NTBVA,5,Anker is a Wonderful Company,2020-08-13,True,"Anker has superb quality products. I have several of their things and they are really awesome build quality, and wonderful longevity. Great company .",
75413,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFHPF6PFZ3NKXAN7ZXM3EO2J4LBA,1,One of the worst in this category...much better options out there for a lower price!,2016-08-24,True,"I bought 2 USB 3.0 Hubs to use with my Skull Canyon NUC. At first both seemed to work ok, this was $2 more expensive than that other one. However, connecting USB devices to this Anker one is a hassle. They are ill designed - every time I want to plug in a thumb drive or a peripheral, I feel that the hub is going to break. Its got a very cheap look and feel to it compared to the other one too. Turns out this item is not eligible for return either! I would not buy this particular item ever again. And honestly, would not recommend anyone else  either!Even the Logitech unified receiver keeps disconnecting when connected to this hub, and works just fine on the unitek one. I have no option but to throw it in the trash and write off $10. :-(",6.0
75414,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFKEUQVZG3ZSWIOJZK2HF5VUXQKQ,1,IT SUCKS A***. They also don accept refunds,2018-03-21,True,"If you're gonna be using all 4 ports simultaneously, DO NOT USE THIS. IT SUCKS A***. They also don accept refunds.  It'll randomly eject things because this piece of garbage is too weak to handle all of your fuego beast equipmnent. I had to keep re-plugging and reconnecting things because this 4 port anker usb piece of crap kept disconnecting everything. Buy a different brand, unless Anker is able to issue refunds for a new and not defected one.",
75415,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEHY474FB5JZMI75T22ATNXSW5UA,1,Does not work,2019-03-27,True,"I bought this for one of my macbooks which has one of the ports damaged, and unfortunately this device does not work. It reads the usb when connected, but speeds are slow. I can't connect a mouse because there is constant lag. Don't waste your money on this.",
75416,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFXXYREVNUD7COXARIFKVMNC26LA,5,Does it’s job,2017-11-24,True,"Yay. My keyboard works. Boo, my wireless Microsoft mouse does not fit. I’m just too old for all these changes.Why the Yay? I bought an $80 hub which got hot and neither my keyboard nor mouse worked with it. Bah humbug. However, this one does it’s job. Simple.",
75417,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG767LO4SERZ4INLDLR6YR2OXIEQ,3,"Good hub, feels cheap",2017-01-09,True,"This thing feels so cheap.  It works, and seems to be sturdy.  I've travelled with it a few times and it handles being stuffed into a small bag repeatedly.  Transfer rates are good between two external hard drives.  I was taken aback by the plastic construction, and only time will tell if this hub is worth it.  Heavier plastic or metal would make me feel more confident.",
75418,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGP36LCMWT7US64ZRFM7NKFZ2Q2Q,5,This is working out great for me so far,2018-06-29,True,"This is working out great for me so far. I have a NUC and it has about 1/4th as many USB ports as my old tower PC with only two on the back, so I needed a little help plugging in all of my peripherals in a way that wasn't a total eyesore.",
75419,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFURB4VGHCMJVK4S6Y2KNQQAMQNQ,5,Just what I was looking for in a USB hub.,2019-11-23,True,"Fast, doesn't give static to my headset, sleek design, nice texture, feels solid like it won't crack or let innards get damaged, nice little blue light that isn't too bright.",
75420,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHJZGZT3ZIOZIDJ6MFS4I5HC546Q,1,Do not buy it,2021-06-03,True,"The product sucks, it doesn’t work properly, some outlets do not work and some do. The cord is too short anyways... is useless!",
75421,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHISRDRH5B5H5SMFHHDDBRDYGNZA,1,Don't even try to use for charging,2017-09-07,True,"It may be good for data transfer. But I was on vacation with limited outlets so I want to use this hub to do some charging, But after 10 hours of charging at night non of the phones were charged.So I decided to do a test, I connected one phone only, with application that checks charging performance. I used QC 2.0 fast charger, if plugged directly , my phone shows charging around  ~2000 mA. But if plugged to this hub it was doing below 200 mA. I think, charger does know if device on another side of the hub is compatible with QC 2 and hub is not smart enough to provide that information to the charger, as result only 1 A get sent to the hub, and hub splits it in four. It happens even if only one port used on the hub.So you cannot charge your device at all, and the reason is my phone uses more power on standby than this hub can provide charging. My phone uses anywhere between 300 mA to 900 mA depends on usage.",5.0
75422,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGBPJQONLODOPLYOPDOCRBDLHSKQ,4,Compact and lightweight w/ chintzy build.,2020-04-26,True,"Functionally sound.LED power indicator (dim blue).Flexible cord length (for laptops).Snug-yet-not-overly-tight ports.Low profile, sleek black design.Lightweight chassis built of cheap plastic.Weight of a heavier metal case would help stabilize it.",
75423,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFXFBD5VOBVTXOXVSEK4NABSJY6A,2,Maybe not quite compatible?,2017-05-02,True,"Nice design and practical form factor.  I would have rated it higher, but some devices took a very long time (minutes!) to be found and connected under Windows 7, whereas the connection is instant when plugged directly into the laptop (I had a previously installed Windows driver for the device.)",
75424,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHFKW2QYHW4IGSQUOHD32ZI2JHYQ,3,Hub Could Be Improved,2017-07-19,True,Nice and compact. Only issue is the spacing between the 4 USB ports. Some Flash or Hard Drive USB cord connectors are fat or wide making the use of all 4 ports at one time problematic. Works fine with 2 devices and maybe 3 dependent on size of connector. Suggest manufacturer reexamine/reassess port spacing with various drive cord/connectors to improve future design. Circular hubs work much better.,1.0
75425,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFWOFOGDPXMP4DJ6336NHPUFHGSQ,5,I bought this usb Hub with the intentions to keep ...,2018-02-24,True,I bought this usb Hub with the intentions to keep it in my bag and use it for my work laptop. It works really well for what I need it for. I use it to connect extra stuff to my laptop because of the limited usbs on my laptop.,
75426,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFKSDQULYITLG7VV6VIKCPWNEO3A,5,Solid Product,2018-08-27,True,"I’ve been purchasing Anker Products, mostly batteries, for years and always had great usage from them. I purchased this 4 port usb hub to replace a different brand that was clunky but solid. This Anker was just what I needed but in a smaller and thinner format. It Looks and performs really well and their craftminship is seen in this product too.",
75427,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGBBJRK3Y4WNLAHUQHVI6D4WGCRQ,5,Quality and portable too,2018-04-21,True,Works great and is an easy plug and play device. If your laptop is short on USB's this is a great device that can be taken with you as well. It is really quite small and light as well. Quality is great and works as intended.,
75428,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH3XGNFMNWJCBGGM22JAG3E3AAFA,4,Great 4 port USB 3.0 hub and gets job done,2016-05-12,True,With laptops coming with less USB ports these days this is absolute must. Only reason I have demoted it one start is I have a wireless keyboard and mouse and when I have a my thumb drive plugged into the hub the keyboard and mouse lag severly. But since its rare that I am doing at this device is great. And does have the speed of USB 3.0 as claimed.,
75429,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE7UNGYZ6JOKPIR5UN4KIVEI22AQ,5,Definitely recommending to others!,2018-09-15,True,"Wish it came with a longer cable, but thankfully I had 3.0 Amazon basic extensions (6 feet). Used to separate my usb adapter of my headset from the computer/modem area to prevent constant interference, and works like a champ!",
75430,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEA6VRKPIUKXWEKHLRGGG7RG77JA,5,and so far so good! I attached it for my laptop,2017-08-23,True,"I have had this for about 2 weeks, and so far so good!I attached it for my laptop, and I have my wired keyboard and wireless mouse plugged into it.Build quality wise, I think it is sufficient. It is made of plastic but seems to be very durable. Also, the cord feels very sturdy.Although everything is great, I do think that the cord should be longer.This is my first purchase on Anker, and I would definitely purchase another of their product.Thank you!",
75431,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFR2HVURKSRMUBJ5N7SJROBTX3QA,5,Love having additional USB ports :D,2020-05-12,True,You couldn't have it simpler--or better! I'm loving having additional ports because there's not the constant removing/switching things I need to plug in. Saves the ports!,
75432,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGI4CTNTOMJFDAW5M64CSN4WC7HA,5,Very good and compact,2019-02-27,True,These are very good and compact hubs. I had no issue plugging them to various operating systems. They were instantly recognized and drivers were installed. I plugged in various USB devices and all worked perfectly.Good and cheap for a compact hub.,
75433,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEORZ6NOF3GB2WNBHXAWX2YG2DNA,5,"Great product, and love the nice compact cable.",2017-06-05,True,"Great product.  Has a small footprint, good speeds, and  I love the nice compact cable.  I bought these for work because I needed more ports on certain PCs.  I plugged it into the back and double-sided-taped this to the side.  Perfect!They've been working in a very high use production environment for months now without a hiccup, so I just bought one for home use as well.",
75434,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF47MKC6WLYFCEGZVDQFRWF5IHUA,4,Great Product,2017-08-13,True,"Works as promised. It's a cheap USB 3.0 hub. The only issues I have are:1. The plastic feels a little cheap (but come on, its sitting on your desk)2. When you put more than 1 USB drive into it, it takes a minute or two for the second one to actually register.But other than that it functions perfect at an even better price.",
75435,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFZMWPUZSUPXAR4RKFF2DF67K6AA,1,Burned out in less than 2 weeks of use. Just happy there wasn't any damage to my PC.,2019-10-08,True,"First USB device I have ever used that has melted. Luckily there wasn't any lasting damage other than a burning smell and my PC immediately shutting off and then refusing to turn back on until I unplugged it. Used this to extend connection for my mouse, keyboard and microphone so it wasn't exactly under any heavy stress.",
75436,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFC5H4EJJCG3GFXVELGBVJYKXQLQ,5,Anker 4-port USB Customer Support 👍,2017-12-28,True,"This item doesn’t charge an iPhone, BUT it wasn’t designed to either.  I neglected to research this product, so i had unreasonable expectations for it to charge my iPhone and Garmin Vivosport.  That aside, the Customer Services is EXCELLENT.  Despite it being my error they offered to provide a recharger for my devices.  WOW!  So, 5-stars for the Anker company doing their upmost best for customer satisfaction.",
